,player_id,weights,player_name
148,3567.0,0.068481317347986,Georginio Wijnaldum
149,3568.0,-0.10359106798606953,Mohamed Naser Elsayed Elneny
150,3569.0,0.012292534378364755,Daniel Nii Tackie Mensah Welbeck
151,3570.0,-0.2828717153757009,Pierre-Emile Højbjerg
152,3575.0,-0.14686815412446838,Oleksandr Zinchenko
153,3576.0,-0.05770850491794401,Martin Olsson
154,3579.0,-0.039834528150672704,Roberto Maximiliano Pereyra
155,3581.0,-0.08124139214078745,Ryan Fraser
156,3593.0,-0.15400352499127568,Renato Júnior Luz Sanches
157,3594.0,-0.09762011132498451,Danny Rose
158,3601.0,0.01584494210216499,Charly Musonda Junior
159,3602.0,-0.06887575286583006,Faustino Marcos Alberto Rojo
160,3603.0,0.09297734558533942,Mame Biram Diouf
161,3604.0,0.12283392420474952,Olivier Giroud
162,3605.0,-0.04952017429251482,Sung-Yeung Ki
163,3606.0,-0.21192736813973223,Ander Herrera Agüera
164,3610.0,-0.11379717549745196,Roque Mesa Quevedo
165,3612.0,-0.32317059839604484,Ashley Young
166,3620.0,-0.12683908420040227,Scott McTominay
167,3621.0,0.0073794210325215425,Eden Hazard
168,3625.0,-0.07103930532465481,Sofiane Boufal
169,3629.0,0.13033981207329243,Sadio Mané
170,3632.0,-0.14740513896152915,André Martín Carrillo Díaz
171,3633.0,-0.6893499658668224,Gareth Barry
172,3637.0,-0.3511387292431296,Grzegorz Krychowiak
173,3638.0,-0.1220357626405039,Shkodran Mustafi
174,3645.0,-0.0015992507749413947,Gary Cahill
175,3647.0,-0.03311067835424614,Alex Iwobi
176,3655.0,-0.625219965506708,Andrew Robertson
177,3664.0,-0.9017432941658564,Trent Alexander-Arnold
178,3666.0,-0.005538112036960002,Robert Kenedy Nunes do Nascimento
179,3669.0,-0.07924261740217815,Virgil van Dijk
180,3672.0,-0.00033092067655316517,Zlatan Ibrahimović
181,3684.0,-0.03387415585485416,Cheikhou Kouyaté
182,3702.0,-0.1790611943745526,Victor Nilsson Lindelöf
183,3707.0,-0.14126494063466016,Adrien Sebastian Perruchet Silva
184,3708.0,0.04247169441463767,Kelechi Promise Iheanacho
185,3720.0,-0.10946194544133953,Johann Berg Guðmunds­son
186,3721.0,-0.0927638886759843,Etienne Capoue
187,3726.0,-0.035120427211447765,Gerard Deulofeu Lázaro
188,3745.0,0.010072858860240477,Lucas Rodrigues Moura da Silva
189,3767.0,-0.20620777563426262,Ellyes Joris Skhiri
190,3804.0,-0.2493548288330206,Ferland Mendy
191,3810.0,0.057536139445208405,Shinji Okazaki
192,3831.0,-0.17798306428546887,Dušan Tadić
193,3853.0,0.12949075673645433,Kieffer Roberto Francisco Moore
194,3872.0,-0.14923950518539883,Johnnie Jackson
195,3878.0,-0.0316001186495169,Sam Morsy
196,3943.0,-0.08837127859710868,Declan Rice
197,3944.0,-0.517165777519576,Gylfi Þór Sigurðsson
198,3951.0,-0.041204743760154414,Mario Lemina
199,3953.0,-0.0887549871230988,Aaron Lennon
200,3956.0,-0.0006544830158620452,David Luiz Moreira Marinho
201,3957.0,-0.313102872089195,César Azpilicueta Tanco
202,3958.0,0.0759989361074416,Pedro Eliezer Rodríguez Ledesma
203,3959.0,-0.06537990143042381,Andreas Christensen
204,3960.0,-0.33023244559929105,José Miguel da Rocha Fonte
205,3961.0,-0.1531267824400201,N''Golo Kanté
206,3962.0,0.006038712662167985,Diafra Sakho
207,3963.0,-0.23741228668360023,Victor Moses
208,3969.0,-0.16470324489430285,Aleksandar Dragović
209,3990.0,0.06599422989360572,Jesé Rodríguez Ruiz
210,3991.0,-0.2472280426153722,Allan Romeo Nyom
211,4022.0,-0.5981436463720949,Darren Fletcher
212,4036.0,-0.06723728392812423,Bradden Inman
213,4040.0,-0.009071641464321321,Peter Crouch
214,4041.0,0.21657017830627082,José Salomón Rondón Giménez
215,4063.0,-0.3496685883666301,Ahmed Elsayed Ali Elsayed Hegazy
216,4090.0,-0.10402227999714014,Adam David Lallana
217,4129.0,-0.005437068164566391,Tyler Roberts
218,4265.0,-0.026288946537780175,Oussama Tannane
219,4267.0,0.12480893201413379,Mouctar Diakhaby
220,4269.0,0.15298226710065457,Aleksandar Mitrović
221,4272.0,-0.2863647342677183,João Mário Naval da Costa Eduardo
222,4277.0,-0.23815516218238564,"Papa Alioune N""Diaye"
223,4319.0,0.2927873573541268,Edinson Roberto Cavani Gómez
224,4320.0,-0.3223927933904318,Neymar da Silva Santos Junior
225,4324.0,-0.43473606863603254,Daniel Alves da Silva
226,4325.0,0.060201143628384586,Thiago Motta
227,4345.0,-0.06790811826587513,Lucas Ariel Ocampos
228,4346.0,-0.04234279238189921,Gilbert Gianelli Imbula Wanga
229,4353.0,-0.2372320488195728,Aymeric Laporte
230,4354.0,-0.0831196999690165,Philip Foden
231,4355.0,-0.19365382919492047,Emerson Palmieri dos Santos
232,4367.0,-0.08799833396892949,Gonçalo Manuel Ganchinho Guedes
233,4372.0,0.0,Marcos Aoás Corrêa 
234,4375.0,-0.11947691845114292,Blaise Matuidi
235,4394.0,-0.3189911298960217,Peter Whittingham
236,4406.0,-0.12446087325629855,Aymen Abdennour
237,4407.0,-0.06167429857856915,Sanjin Prcić
238,4409.0,-0.09496992803790878,Wesley Sneijder
239,4417.0,0.060406149714639985,Ola Toivonen
240,4418.0,-0.08589308684658085,Matheus Dória Macedo
241,4421.0,-0.13391398585021222,Tomáš Hubočan
242,4430.0,-0.635081991937424,Neven Subotić
243,4443.0,-0.25990170816791536,Paul Baysse
244,4445.0,-0.2495881965094521,Jules Koundé
245,4447.0,0.02167741439937274,Martin Braithwaite Christensen
246,4498.0,-0.05533348908962058,Jean-Sylvain Claude Babin
247,4546.0,-0.19040060249232563,Dimitri Foulquier
248,4558.0,0.017102351827788024,Pape Cheikh Diop Gueye
249,4567.0,-0.04840506239586346,David Brooks
250,4597.0,-0.14548626053260577,Fabian Delph
251,4626.0,-0.13272786259968916,Jan Bednarek
252,4628.0,-0.013700511481650286,Diego Armando Valentin Contento
253,4629.0,-0.04366268180896778,José Ramiro Funes Mori
254,4673.0,-0.28682701614211165,Kamil Jóźwiak
255,4685.0,-0.370606812555701,Artur Jędrzejczyk
256,4706.0,-0.23167719692001726,Kalvin Phillips
257,4709.0,-0.01430741428444259,Pontus Jansson
258,4711.0,-0.08902827326741786,Pablo Hernández Domínguez
259,4712.0,-0.03357304405663448,Samuel Sáiz Alonso
260,4713.0,-0.5476722827596976,Ezgjan Alioski
261,4724.0,-0.7557994140161831,Glen Johnson
262,4740.0,-0.05672084829904629,Daniel Pinillos González
263,4741.0,-0.20038516917942287,Juan Rafael Fuentes Hernández
264,4747.0,0.1145881815105251,Divock Okoth Origi
265,4751.0,-0.30944557346727847,Michael Carrick
266,4763.0,-0.5564812684348032,Henrik Dalsgaard
267,4767.0,0.040639424643496645,Chris Mepham
268,4774.0,-0.06703364443116906,Connor Roberts
269,4788.0,-0.24084738540272763,Jesús Gámez Duarte
270,4809.0,0.00873657006958061,Matěj Vydra
271,4826.0,-0.20739858770416655,Yohan Benalouane
272,4831.0,-0.16973356149173155,Nacer Chadli
273,4870.0,-0.24206311956579166,Tomáš Souček
274,4872.0,0.0,Eduard Sobol
275,4875.0,-0.3257181785313905,Jan Bořil
276,4891.0,0.008870172012159056,Ibrahim Afellay
277,4909.0,0.05151930295804328,Jeremie Boga
278,4913.0,-0.04532553546249066,Bojan Krkíc Pérez
279,4926.0,-0.10996477334143047,Francisco Román Alarcón Suárez
280,4934.0,-0.035135409401940126,Ethan Ampadu
281,5170.0,-0.17056148514077277,Mário Figueira Fernandes
282,5171.0,-0.2254045159710391,Roman Zobnin
