player_id,weights,Player Name,Market Value (mln €)
5627.0,0.0,Ja-Cheol Koo,47.4
5628.0,-0.0,José Luis Rodríguez Francis,46.5
5629.0,0.2,Gabriel Arturo Torres Tejada,52.2
5630.0,-0.1,Dries Mertens,43.6
5631.0,0.2,Blas Antonio Miguel Pérez Ortega,52.7
5632.0,-0.3,Thorgan Hazard,35.5
5633.0,-0.0,Yannick Ferreira Carrasco,45.5
5634.0,-0.4,Erick Javier Davis Grajales,33.2
5635.0,-0.1,Román Aureliano Torres Morcillo,43.8
5637.0,0.1,Edgar Yoel Bárcenas Herrera,50.8
5638.0,-0.1,Fidel Escobar Mendieta,42.1
5639.0,0.1,Anga Dedryck Boyata,48.7
5640.0,-0.0,Gabriel Enrique Gómez Girón,45.5
5641.0,-0.3,Michael Amir Murillo Bermudez,37.7
5642.0,-0.0,Axel Witsel,46.9
5643.0,0.0,Luis Carlos Tejada Hansell,47.9
5644.0,0.1,Ismael Díaz De León,50.9
5645.0,-0.1,Armando Enrique Cooper Whitaker,42.9
5646.0,0.0,Aníbal Cesis Godoy,47.4
5647.0,-0.3,Ali Maâloul,35.6
5649.0,0.1,Anice Badri,50.7
5650.0,-0.2,Ferjani Sassi,40.6
5651.0,-0.2,Yassine Meriah,41.8
5652.0,0.0,Saber Khalifa,48.1
5654.0,-0.1,Fakhreddine Ben Youssef,44.9
5655.0,-0.0,Dylan Daniel Mahmoud Bronn,46.3
5656.0,-0.1,Syam Ben Youssef,44.9
5657.0,0.0,Mohamed Amine Ben Amor,47.9
5658.0,-0.6,Łukasz Piszczek,26.6
5660.0,-0.3,Piotr Zieliński,35.4
5661.0,-0.2,M''Baye Babacar Niang,39.7
5662.0,-0.2,Thiago Rangel Cionek,39.9
5663.0,-0.1,Jakub Błaszczykowski,43.5
5664.0,-0.3,Salif Sané,36.8
5665.0,-0.1,Arkadiusz Milik,43.2
5666.0,0.0,Dawid Kownacki,47.9
5667.0,-0.5,Kamil Grosicki,29.4
5668.0,0.1,Robert Lewandowski,51.0
5670.0,-0.4,Michał Pazdan,33.6
5671.0,-0.1,Alfred John Momar N''Diaye,44.6
5672.0,-0.3,Maciej Rybus,37.0
5673.0,-0.5,Bartosz Bereszyński,30.3
5674.0,-0.5,Moussa Wagué,30.7
5675.0,-0.3,Kalidou Koulibaly,37.0
5676.0,-0.1,"Cheikh N""Doye",43.4
5677.0,-0.3,Fedor Kudryashov,38.0
5678.0,-0.1,Jefferson Andrés Lerma Solís,43.0
5679.0,0.1,Yūya Ōsako,48.9
5680.0,-0.4,Oscar Fabián Murillo Murillo,33.5
5681.0,-0.1,Makoto Hasebe,44.4
5682.0,-0.1,Gen Shōji,42.9
5683.0,-0.1,Keisuke Honda,44.9
5684.0,-0.0,Shinji Kagawa,46.9
5685.0,-0.1,Carlos Alberto Sánchez Moreno,42.0
5686.0,-0.3,Wílmar Enrique Barrios Terán,35.6
5687.0,-0.1,Takashi Inui,44.0
5688.0,0.0,Carlos Arturo Bacca Ahumada,48.1
5689.0,-0.2,Juan Guillermo Cuadrado Bello,41.7
5690.0,-0.3,Yuto Nagatomo,37.4
5691.0,-0.5,Johan Andrés Mojica Palacio,30.5
5692.0,-0.5,Juan Fernando Quintero Paniagua,31.6
5693.0,-0.2,Gaku Shibasaki,39.8
5694.0,-0.0,Hotaru Yamaguchi,45.6
5695.0,-0.1,James David Rodríguez Rubio,43.5
5696.0,-0.3,Santiago Arias Naranjo,37.4
5697.0,-0.0,Genki Haraguchi,45.3
5713.0,-0.0,Mohammed Kanoo,46.9
5715.0,-0.2,Ali Albulayhi,40.7
5716.0,-0.1,Hussain Al Mogahwi,44.5
5717.0,-0.5,Diego Sebastián Laxalt Suárez,30.4
5718.0,0.0,Rodrigo Moreno Machado,48.5
5719.0,-0.1,Marco Asensio Willemsen,43.7
5720.0,-0.1,Milad Mohammadi,43.2
5721.0,-0.3,Daniel Carvajal Ramos,36.6
5722.0,-0.2,Saeid Ezatolahi Afagh,41.1
5723.0,0.1,Gelson Dany Batalha Martins,50.6
5724.0,-0.1,Fayçal Fajr,44.1
5725.0,0.0,Mehdi Carcela-González,47.3
5726.0,0.3,Khalid Boutaïb,55.5
5727.0,-0.3,Nabil Dirar,37.3
5732.0,0.1,Andreas Evald Cornelius,50.5
5737.0,-0.0,Steven N''Kemboanza Mike Christopher Nzonzi,45.6
5738.0,-0.0,Anderson Santamaría Bardales,46.9
5739.0,-0.1,Vedran Ćorluka,45.2
5741.0,-0.0,Enzo Nicolás Pérez,45.7
5742.0,0.0,Gabriel Iván Mercado,47.6
5743.0,-0.1,Paulo Bruno Exequiel Dybala,44.2
5829.0,0.4,Jón Daði Böðvarsson,60.2
5830.0,-0.1,Kenneth Josiah Omeruo,44.1
5831.0,-0.2,Sverrir Ingi Ingason,41.1
5832.0,-0.1,Tyronne Ebuehi,44.0
5833.0,-0.1,Nemanja Radonjić,43.9
5834.0,0.2,Mario Gavranović,54.6
5835.0,0.1,Josip Drmic,51.8
5836.0,-0.3,Bryan Oviedo,38.2
5837.0,-0.0,Douglas Costa de Souza,46.0
5838.0,-0.3,Fágner Conserva Lemos,38.0
5839.0,-0.1,Yeltsin Ignacio Tejeda Valverde,43.9
5936.0,-0.4,Hamdi Nagguez,34.8
5985.0,-0.2,Jesús Manuel Corona Ruíz,39.8
5986.0,-0.3,Chul Hong,36.8
5987.0,0.1,Giovani dos Santos Ramírez,48.8
5988.0,-0.1,Se-Jong Ju,43.9
5989.0,0.0,Seon-Min Moon,47.3
6038.0,0.1,John Guidetti,49.2
6039.0,0.0,Sebastian Rudy,47.9
6040.0,-0.2,Jonas Hector,41.0
6138.0,-0.2,Ricardo Guardia Avila,41.5
6139.0,0.2,Felipe Abdiel Baloy Ramírez,52.9
6140.0,0.1,Abdiel Arroyo Molinar,49.3
6191.0,-0.5,Takashi Usami,30.5
6192.0,-0.2,Abel Enrique Aguilar Tapia,41.5
6193.0,-0.1,Andrés Mateus Uribe Villa,44.7
6194.0,0.0,Łukasz Teodorczyk,47.0
6195.0,-0.0,Jacek Góralski,45.5
6196.0,-0.0,Yerry Fernando Mina González,45.9
6290.0,-0.1,Motaz Ali Hassan Hawsawi,42.3
6297.0,0.3,Maximiliano Gómez González,55.8
6298.0,-0.2,Igor Smolnikov,40.2
6299.0,0.1,Aleksey Miranchuk,51.9
6300.0,-0.1,Sebastián Coates Nión,41.9
6301.0,0.1,Youssef En-Nesyri,48.7
6302.0,0.3,Kasper Dolberg,55.6
6303.0,0.1,Viktor Fischer,49.7
6304.0,-0.0,Arnór Ingvi Traustason,45.4
6305.0,-0.0,Milan Badelj,46.6
6306.0,-0.1,Albert Gudmundsson,42.4
6307.0,-0.1,Duje Ćaleta-Car,42.2
6308.0,-0.4,Josip Pivarić,34.5
6309.0,-0.6,Tin Jedvaj,27.8
6310.0,-0.1,Filip Bradarić,43.5
6313.0,-0.0,Wilder José Cartagena Mendoza,46.3
6314.0,-0.0,Tim Cahill,46.3
6315.0,-0.0,Christopher Paolo César Hurtado Huertas,45.5
6316.0,0.0,Oribe Peralta Morones,47.5
6317.0,-0.2,Marco Jhonfai Fabián De La Mora,39.5
6318.0,-0.2,Andrija Živković,40.3
6319.0,0.0,Luka Jović,47.6
6320.0,-0.4,Filipe Luís Kasmirski,35.0
6321.0,-0.1,Milos Veljkovic,42.6
6322.0,-0.0,Niklas Süle,45.4
6323.0,0.0,Young-Sun Yun,48.1
6324.0,-0.0,Leon Goretzka,46.6
6325.0,0.0,Yo-Han Go,47.3
6326.0,-0.0,Rodney Wallace,46.6
6327.0,0.0,Rándall Azofeifa Corrales,47.3
6328.0,-0.0,Kendall Jamaal Waston Manley,45.7
6329.0,0.0,Ian Rey Smith Quiros,47.0
6330.0,-0.0,Adnan Januzaj,46.7
6331.0,-0.2,Leander Dendoncker,41.1
6332.0,0.0,Thomas Vermaelen,47.5
6333.0,0.0,Miguel Ángel Borja Hernández,47.8
6334.0,0.1,Luis Fernando Muriel Fruto,50.3
6335.0,-0.1,Lamine Gassama,43.9
6336.0,-0.1,Rafał Kurzawa,43.2
6337.0,0.2,Yoshinori Muto,53.9
6338.0,-0.3,Tomoaki Makino,37.4
6339.0,0.0,Gotoku Sakai,47.5
6340.0,-0.1,Sławomir Peszko,42.4
6343.0,-0.3,Harold Oshkaly Cummings Segura,37.3
6344.0,-0.6,Luis Carlos Ovalle Victoria,28.2
6345.0,-0.4,Rami Bedoui,34.4
6346.0,-0.4,Adolfo Abdiel Machado,32.5
6347.0,-0.4,Ghilane Chalali,34.1
6348.0,-0.1,Ahmed Khalil,44.3
6349.0,-0.2,Federico Julián Fazio,38.8
6350.0,-0.2,Manuel Henrique Tavares Fernandes,40.1
6351.0,0.2,Cristhian Ricardo Stuani Curbelo,55.3
6352.0,-0.4,Ricardo Domingos Barbosa Pereira,33.7
6353.0,-0.1,Vladimir Granat,44.5
6354.0,-0.1,Aleksandr Erokhin,42.7
6355.0,-1.0,Jonas Knudsen,11.4
6356.0,-0.1,Michael Krohn-Dehli,44.9
6357.0,-0.0,Jonathan dos Santos Ramírez,46.0
6358.0,-0.2,Emil Krafth,41.1
6359.0,0.0,Johan Danon Djourou-Gbadjere,47.7
6360.0,-0.0,Cristian Eduardo Zapata Valencia,46.5
6374.0,-0.3,Nélson Cabral Semedo,35.2
6375.0,-0.2,Juan Francisco Torres Belén,41.2
6376.0,-0.2,Stefan Savić,40.8
6377.0,-0.1,Ángel Martín Correa,44.3
6379.0,-0.1,Sergi Roberto Carnicer,45.2
6381.0,-0.1,Saúl Ñíguez Esclapez,42.0
6382.0,-0.0,Fernando José Torres Sanz,46.1
6383.0,-0.2,Thomas Teye Partey,38.5
6384.0,-0.2,Gabriel Fernández Arenas,39.6
6386.0,-0.3,Eneko Bóveda Altube,35.3
6387.0,-0.2,Iñigo Córdoba Kerejeta,38.9
6388.0,-0.2,Ander Iturraspe Derteano,39.7
6389.0,-0.1,Mikel San José Domínguez,43.7
6390.0,-0.1,Markel Susaeta Laskurain,42.9
6391.0,-0.0,Raúl García Escudero,46.0
6392.0,-0.1,Íñigo Lekue Martínez,41.9
6393.0,0.2,Iñaki Williams Arthuer,52.4
6394.0,0.0,Aritz Aduriz Zubeldia,47.2
6396.0,-0.3,Beñat Etxebarria Urkiaga,35.7
6397.0,-0.3,Unai Núñez Gestoso,37.2
6399.0,-0.2,Gareth Frank Bale,40.0
6400.0,-0.0,Aleix Vidal Parreu,46.3
6401.0,0.1,Kevin Gameiro,49.7
6402.0,0.0,Francisco Alcácer García,48.4
6426.0,-0.4,Jonathan Matías Urretaviscaya da Luz,34.2
6557.0,-0.2,Adrián González Morales,41.3
6559.0,-0.3,Juan Carlos Pérez López,37.6
6560.0,-0.1,Marc Muniesa Martínez,42.4
6561.0,-0.2,Luis Hernández Rodríguez,39.2
6563.0,0.1,Juan Pablo Añor Acosta,48.8
6564.0,-0.3,Pablo Maffeo Becerra,35.1
6565.0,-0.1,Pere Pons Riera,44.1
6566.0,0.2,Borja González Tomás,54.7
6567.0,-0.3,Borja García Freire,36.2
6569.0,-0.4,Roberto José Rosales Altuve,35.0
6570.0,-0.5,Alejandro Granell Nogué,29.5
6572.0,-0.2,Juan Pedro Ramírez López,38.5
6573.0,-0.1,Bernardo José Espinosa Zúñiga,42.7
6574.0,-0.1,Douglas Luiz Soares de Paulo,44.8
6575.0,-0.1,Emanuel Cecchini,44.0
6578.0,-0.4,Francesc Aday Benítez Caraballo,33.4
6579.0,0.0,Pedro Alcalá Guirado,47.2
6580.0,-0.1,José Luis García del Pozo,43.6
6581.0,-0.4,Jonathan Rodríguez Menéndez,35.0
6582.0,0.0,Cristian Portugués Manzanera,48.3
6583.0,-0.1,Carlos Soler Barragán,44.7
6584.0,0.1,Simone Zaza,48.9
6585.0,-0.1,Jeison Fabián Murillo Cerón,43.3
6587.0,-0.2,Antonio Latorre Grueso,38.9
6589.0,-0.0,Geoffrey Kondogbia,46.5
6591.0,-0.3,Ignacio Vidal Miralles,35.9
6592.0,-0.2,Rúben Miguel Nunes Vezo,41.2
6593.0,-0.3,Martín Montoya Torralbo,35.5
6594.0,0.2,Santiago Mina Lorenzo,52.3
6595.0,-0.3,Daniel Parejo Muñoz,37.4
6596.0,-0.2,José Luis Gayà Peña,38.9
6597.0,-0.1,Gabriel Appelt Pires,43.3
6598.0,-0.4,Unai Bustinza Martínez,35.0
6599.0,-0.4,Rubén Salvador Pérez Del Mármol,34.0
6600.0,0.1,Claudio Beauvue,51.0
6601.0,-0.1,Raúl García Carnero,42.3
6602.0,0.1,Miguel Ángel Guerrero Martín,49.3
6603.0,-0.2,Dimitrios Siovas,41.1
6604.0,-0.0,Darko Brašanac,45.3
6605.0,-0.3,Joseba Zaldúa Bengoetxea,36.7
6606.0,-0.0,Javier Eraso Goñi,45.7
6607.0,-0.2,Julián Omar Ramos Suárez,41.8
6608.0,0.0,Nabil El Zhar,48.2
6609.0,-0.4,Denis Suárez Fernández,34.7
6611.0,0.0,Ángel Luis Rodríguez Díaz,48.5
6612.0,-0.4,Rubén Duarte Sánchez,31.7
6613.0,0.1,Rubén Sobrino Pozuelo,50.8
6614.0,-0.3,Alexis Ruano Delgado,37.2
6615.0,-0.1,Víctor Laguardia Cisneros,43.1
6616.0,-0.1,Munir El Haddadi Mohamed,44.0
6617.0,-0.1,Ibai Gómez Pérez,42.9
6618.0,-0.2,Martín Aguirregabiria Padilla,39.3
6619.0,-0.5,Vitorino Gabriel Pacheco Antunes,31.4
6621.0,0.0,Amath Ndiaye,47.1
6622.0,-0.2,Tomás Pina Isla,40.9
6624.0,0.0,Jorge Franco Alviz,47.9
6626.0,-0.3,Mubarak Wakaso,37.0
6627.0,-0.6,Damián Nicolás Suárez Suárez,26.7
6628.0,-0.2,Óscar David Romero Villamayor,38.5
6630.0,0.2,Jorge Molina Vidal,53.3
6631.0,-0.0,Mathieu Flamini,45.4
6632.0,-0.1,Manuel Alejandro García Sánchez,44.9
6633.0,-0.3,Markel Bergara Larrañaga,37.7
6634.0,-0.1,Djené Dakonam Ortega,42.8
6635.0,-0.5,Leandro Daniel Cabrera Sasía,31.3
6636.0,-0.1,Rodrigo Ely,43.8
6646.0,-0.4,Riza Durmisi,33.0
6647.0,-0.3,Zouhair Feddal,36.9
6648.0,-0.2,Aïssa Mandi,40.8
6649.0,0.0,Óscar de Marcos Arana,47.7
6651.0,-0.2,Joaquín Sánchez Rodríguez,41.8
6652.0,-0.1,Jordi Amat Maas,44.2
6655.0,-0.1,Fabián Ruiz Peña,42.5
6656.0,-0.1,Mikel Rico Moreno,44.5
6657.0,0.1,Sergio León Limones,50.1
6658.0,-0.0,Cristian Tello Herrera,45.5
6659.0,-0.1,Víctor Camarasa Ferrando,44.3
6660.0,-0.5,Enric Saborit Teixidor,29.0
6661.0,-0.1,Ryad Boudebouz,43.6
6663.0,-0.2,Antonio Barragán Fernández,39.8
6665.0,-0.1,Íñigo Martínez Berridi,42.2
6666.0,0.1,Sabin Merino Zuloaga,50.4
6667.0,-0.1,Mikel Vesga Arruti,43.8
6668.0,-0.3,José Luis Morales Nogales,38.0
6669.0,-0.1,David Zurutuza Veillet,43.2
6670.0,-0.3,Andoni Gorosabel Espinosa,36.7
6671.0,-0.3,Asier Illarramendi Andonegi,37.7
6672.0,-0.1,Jorge Andújar Moreno,44.0
6673.0,-0.1,Sergio Canales Madrazo,42.0
6674.0,-0.3,Alberto De La Bella Madureño,37.0
6675.0,-0.4,Antonio Manuel Luna Rodríguez,33.7
6676.0,-0.1,Igor Zubeldía Elorza,43.4
6677.0,-0.0,Imanol Agirretxe Arruti,46.9
6678.0,0.2,Emmanuel Okyere Boateng,52.7
6679.0,-0.2,Aritz Elustondo Irribaria,39.5
6680.0,-0.2,Rubén Rochina Naixes,40.8
6681.0,-0.1,José Manuel Rodríguez Benito,42.3
6682.0,-0.1,Sergio Postigo Redondo,42.9
6683.0,-0.1,Cheick Doukouré,44.8
6684.0,-0.0,Roger Martí Salvador,46.3
6685.0,-0.0,Mikel Oyarzabal Ugarte,45.7
6687.0,-0.2,Saša Lukić,41.5
6688.0,-0.1,José Ángel Gómez Campaña,42.9
6689.0,-0.3,Álvaro Odriozola Arzallus,36.8
6690.0,-0.1,Xabier Prieto Argarate,44.5
6691.0,-0.2,David Remeseiro Salgueiro,40.7
6693.0,-0.1,Raúl Rodríguez Navas,43.1
6695.0,0.1,Juan Miguel Jiménez López,50.1
6697.0,-0.1,Daniel Ceballos Fernández,44.6
6699.0,-0.3,Ander Capa Rodríguez,35.4
6700.0,0.2,Sergio Enrich Ametller,54.9
6701.0,-0.2,Joan Jordán Moreno,39.2
6702.0,-0.1,David Rodríguez Lombán,42.5
6703.0,-0.1,Christian Rivera Hernández,44.0
6704.0,-0.2,Theo Bernard François Hernández,40.0
6705.0,-0.8,José Ángel Valdés Díaz,21.1
6707.0,0.2,Charles Días Barbosa de Oliveira,52.6
6708.0,-0.3,Paulo André Rodrigues de Oliveira,37.7
6709.0,-0.1,Anaitz Arbilla Zabala,42.0
6710.0,-0.7,Rubén Peña Jiménez,24.7
6711.0,0.0,Enrique García Martínez,47.8
6712.0,-0.1,Gonzalo Escalante,42.9
6713.0,-0.2,Diego Javier Llorente Ríos,41.5
6714.0,-0.1,Paulo Henrique Chagas de Lima,42.0
6715.0,-0.1,Guido Hernán Pizarro,44.4
6716.0,-0.5,Sébastien Corchia,29.6
6717.0,-0.1,Johannes Geis,44.2
6718.0,-0.4,Sergio Escudero Palomo,32.4
6719.0,-0.1,Franco Damián Vázquez,44.6
6720.0,-0.3,Pablo Sarabia García,36.9
6721.0,0.1,Willian José da Silva,52.1
6723.0,0.2,Wissam Ben Yedder,54.2
6724.0,-0.1,Manuel Agudo Durán,42.4
6725.0,-0.1,Zakaria Bakkali,42.1
6726.0,-0.1,Enzo Alan Zidane Fernández,42.7
6727.0,-0.2,Raúl Albentosa Redal,39.8
6728.0,-0.1,Federico Nicolás Cartabia,44.8
6729.0,-0.1,Guilherme dos Santos Torres,43.8
6731.0,-0.0,Florin Andone,46.6
6732.0,-0.0,Lucas Pérez Martínez,46.9
6733.0,-0.2,Pedro Mosquera Parada,39.5
6734.0,-0.2,Luis Carlos Correia Pinto,41.0
6735.0,-0.1,Adrián López Álvarez,41.9
6736.0,-0.2,Álvaro Medrán Just,38.5
6737.0,-0.4,Alfonso Pedraza Sag,33.7
6738.0,-0.4,Juan Francisco Moreno Fuertes,32.6
6739.0,0.1,Diego Alejandro Rolan Silva,51.0
6740.0,-0.1,Gonzalo Castro Irizábal,43.1
6742.0,-0.2,Sergio Gontán Gallardo,41.4
6743.0,-0.2,Manuel Rolando Iturra Urrutia,41.8
6744.0,-0.1,Luciano Vietto,42.2
6745.0,-0.2,Mehdi Lacen,39.0
6746.0,-0.1,Gabriel Armando de Abreu,45.1
6748.0,0.0,Ferrán Torres García,47.4
6751.0,-0.2,Javier Fuego Martínez,40.7
6752.0,-0.3,Víctor Ruíz Torre,37.4
6753.0,-0.1,Daniel Raba Antolín,44.8
6754.0,-0.1,David López Silva,44.3
6756.0,-0.4,Marc Navarro Ceciliano,32.5
6757.0,-0.2,Aarón Martín Caricol,38.5
6758.0,-0.4,Víctor Sánchez Mata,33.6
6759.0,0.0,Roberto Soriano,47.1
6760.0,0.2,Enes Ünal,53.1
6761.0,-0.1,Leonardo Carrilho Baptistão,44.7
6762.0,-0.2,Álvaro González Soberón,38.7
6763.0,-0.4,Pablo Daniel Piatti,33.7
6764.0,-0.1,Pablo Fornals Malla,42.7
6765.0,-0.0,Rodrigo Hernández Cascante,45.5
6766.0,-0.2,Gerard Moreno Balaguero,41.5
6767.0,-0.1,Sergio García De La Fuente,44.2
6769.0,-0.1,Edinaldo Gomes Pereira,42.2
6770.0,-0.2,Esteban Félix Granero Molina,38.9
6771.0,-0.1,Manuel Trigueros Muñoz,41.9
6772.0,-0.2,Mario Gaspar Pérez Martínez,40.4
6773.0,-0.2,Federico Santiago Valverde Dipetta,41.3
6774.0,-0.1,Borja Valle Balonga,42.1
6775.0,-0.3,Daniel García Carrillo,35.4
6776.0,-0.4,David Juncà Reñé,34.0
6777.0,-0.1,Sidnei Rechel da Silva Júnior,43.3
6778.0,-0.1,Iván Ramis Barrios,42.0
6779.0,-0.1,Emre Çolak,44.4
6780.0,-0.3,Iván López Álvarez,36.9
6782.0,-0.1,Enis Bardhi,42.9
6783.0,-0.0,Samuel García Sánchez,46.6
6784.0,-0.3,Antonio García Aranda,35.9
6786.0,-0.1,David Timor Copoví,43.2
6787.0,-0.2,Pedro López Muñoz,40.9
6788.0,-0.2,Xabier Etxeita Gorritxategi,39.5
6789.0,-0.4,Mikel Balenziaga Oruesagasti,32.1
6790.0,-0.2,Mario Hermoso Canseco,41.3
6791.0,-0.4,Javier López Rodríguez,34.3
6794.0,-0.2,Gustavo Daniel Cabral Cáceres,38.9
6796.0,-0.0,Nemanja Radoja,46.5
6797.0,-0.2,Daniel Wass,38.5
6798.0,-0.1,Stanislav Lobotka,44.8
6799.0,-0.2,Brais Méndez Portela,38.8
6800.0,0.0,Carles Gil de Pareja Vicent,48.6
6801.0,-0.1,Pedro Pablo Hernández,44.9
6802.0,-0.4,Jonathan Castro Otto,34.4
6803.0,0.0,Emre Mor,47.9
6804.0,-0.2,Sergi Gómez Solà,39.5
6805.0,-0.6,Hugo Mallo Novegil,25.8
6806.0,-0.5,Shaquell Moore,30.6
6807.0,-0.2,Roberto Suárez Pier,41.2
6808.0,0.0,Alexander Mesa Travieso,48.2
6809.0,-0.1,Erick Cathriel Cabaco Almada,43.8
6810.0,0.2,José Manuel Arnáiz Díaz,53.2
6821.0,-0.4,Jesús Navas González,33.5
6822.0,0.1,Carlos Joaquín Correa,49.8
6825.0,-0.1,Daniel Filipe Martins Carriço,43.2
6826.0,-0.0,Clément Lenglet,45.4
6828.0,-0.2,Jaume Vicent Costa Jordá,40.9
6829.0,-0.2,Samuel Castillejo Azuaga,41.4
6830.0,-0.3,Facundo Sebastián Roncaglia,37.4
6831.0,-0.3,Francisco Javier Guerrero Martín,35.1
6832.0,0.1,Rubén Castro Martín,49.0
6833.0,-0.1,Martín Maximiliano Mantovani,44.2
6834.0,-0.0,Gerard Gumbau Garriga,46.2
6835.0,-0.1,Alin Dorinel Toșca,44.5
6836.0,-0.2,Francisco Javier García Fernández,40.1
6837.0,-0.3,Mauro Javier Dos Santos,37.0
6838.0,-0.4,Hernán Arsenio Pérez González,34.2
6839.0,-0.1,Daniel Alejandro Torres Rojas,42.3
6840.0,-0.1,Marcos Llorente Moreno,42.4
6841.0,-0.0,Víctor Machín Pérez,45.9
6842.0,-0.1,Iker Muniain Goñi,44.3
6843.0,-0.2,Esteban Rolón,41.0
6844.0,-0.6,Federico Ricca Rostagnol,27.3
6846.0,-0.2,Andreas Hoelgebaum Pereira,41.4
6847.0,-0.0,Adalberto Peñaranda Maestre,45.5
6849.0,-0.2,Lucas Digne,40.8
6851.0,-0.1,Aitor Ruibal García,42.5
6852.0,-0.1,Jozabed Sánchez Ruiz,42.2
6855.0,-0.1,Guillermo Alfonso Maripán Loaysa,42.7
6856.0,-0.2,Carlos Martín Vigaray,38.9
6857.0,-0.1,Rúben Afonso Borges Semedo,44.4
6858.0,-0.0,Sergio Mora Sánchez,46.0
6859.0,0.0,Nicola Sansone,47.7
6861.0,-0.1,Juan Torres Ruiz,42.2
6862.0,0.0,Cédric Bakambu,47.9
6863.0,-0.2,Mauro Wilney Arambarri Rosa,41.0
6864.0,-0.0,Álvaro José Jiménez Guerrero,46.4
6865.0,-0.3,Francisco José Molinero Calderón,38.4
6866.0,-0.2,Marc Roca Junqué,40.8
6867.0,-0.3,Papa Kouly Diop,38.4
6868.0,-0.2,Bruno Alexandre Vilela Gama,41.8
6869.0,-0.1,Alejandro Arribas Garrido,44.8
6870.0,-0.3,José Manuel Jurado Marín,36.9
6872.0,-0.1,Bruno González Cabrera,42.0
6873.0,-0.3,Francisco Portillo Soler,38.2
6874.0,-0.1,Ermedin Demirović,42.7
6875.0,-0.3,Alexander Szymanowski,36.2
6876.0,-0.3,Róbert Mazáň,38.2
6877.0,-0.3,Yeray Álvarez López,37.4
6878.0,-0.4,Miguel Torres Gómez,34.7
6879.0,-0.1,Alberto Bueno Calvo,43.1
6880.0,0.2,Arnaldo Antonio Sanabria Ayala,52.2
6881.0,0.1,Christian Robert Santos Kwasniewski,50.0
6883.0,-0.0,Alexander Alegría Moreno,46.5
6885.0,-0.4,Kévin Manuel Rodrigues,34.3
6886.0,-0.3,Dídac Vilá Rosselló,38.2
6887.0,-0.3,Jonás Ramalho Chimeno,38.3
6888.0,-0.2,Aleix García Serrano,39.6
6890.0,-0.1,Andreu Fontàs Prat,42.6
6891.0,-0.3,Ezequiel Marcelo Garay,36.5
6892.0,-0.1,Pau Francisco Torres,44.6
6893.0,-0.2,Jesús Vallejo Lázaro,38.5
6894.0,-0.2,Ezequiel Muñoz,39.8
6895.0,-0.5,Diego Rico Salguero,30.2
6896.0,0.0,Marlos Moreno Durán,48.4
6897.0,0.2,Michael Olunga Ogada,54.6
6899.0,-0.3,Rubén Pardo Gutiérrez,38.2
6900.0,0.0,Rafael Jesús Navarro Mazuelos,47.0
6901.0,-0.1,Nemanja Maksimović,45.1
6902.0,0.1,Óscar Melendo Jiménez,52.1
6903.0,-0.2,Aleksandar Katai,38.8
6904.0,-0.1,Sergio Sánchez Ortega,42.2
6906.0,0.0,Jon Bautista Orgilles,48.2
6907.0,-0.3,Pedro León Sánchez Gil,37.9
6908.0,-0.0,Iván Alejo Peralta,45.3
6910.0,-0.1,Eduardo Expósito Jaén,44.5
6913.0,-0.3,Fernando Navarro i Corbacho,37.6
6914.0,-0.3,Roberto Román Triguero,36.2
6918.0,0.1,Isaac Ajayi Success,50.8
6919.0,-0.2,Guilherme Antonio Arana Lopes,40.9
6920.0,-0.2,Alberto Aquilani,38.7
6921.0,-0.2,Matías Aguirregaray Guruceaga,40.3
6922.0,-0.2,Míchel Macedo Rocha Machado,41.5
6923.0,-0.2,Joaquín Navarro Jiménez,40.8
6924.0,-0.1,Alejandro Gálvez Jimena,43.1
6925.0,-0.0,Jairo Samperio Bustara,45.9
6926.0,-0.2,Alen Halilović,40.8
6927.0,0.0,David García Santana,47.4
6928.0,-0.1,Pedro Taunausú Domínguez Placeres,42.1
6929.0,-0.1,José Vicente Gómez Umpiérrez,42.9
6930.0,-0.0,Jonathan Calleri,45.4
6932.0,-0.4,Dani Castellano Betancor,32.1
6934.0,-0.2,Jerónimo Figueroa Cabrera,41.7
6935.0,-0.0,Adrián Marín Gómez,45.9
6943.0,-0.2,Andrea Barzagli,39.3
6945.0,-0.6,Alex Sandro Lobo Silva,26.0
6947.0,-0.1,Miralem Pjanić,44.8
6954.0,-0.1,Giorgio Chiellini,42.3
6964.0,-0.1,Alessandro Florenzi,43.2
6971.0,-0.1,Cengiz Ünder,43.2
6982.0,-0.0,Maxime Gonalons,45.3
6983.0,-0.1,Remo Freuler,44.1
6985.0,-0.3,Robin Gosens,37.4
6989.0,0.0,Timothy Castagne,47.9
6990.0,0.0,Milan Škriniar,48.7
6993.0,-0.1,Bryan Cristante,43.7
6994.0,-0.2,Marten de Roon,38.9
6997.0,-0.2,Borja Valero Iglesias,40.7
6998.0,-0.0,Rafael Alcântara do Nascimento,45.9
7002.0,-0.2,Rafael Tolói,38.9
7005.0,-0.2,João Pedro Cavaco Cancelo,39.5
7006.0,-0.2,Alejandro Darío Gómez,41.7
7015.0,-0.0,Dennis Praet,46.6
7022.0,-0.2,Jesús Joaquín Fernández Sáez de la Torre,41.1
7024.0,-0.1,Jorge Luiz Frello Filho,41.9
7025.0,-0.2,Marek Hamšík,41.7
7029.0,-0.0,José María Callejón Bueno,45.8
